Date,Change...,y,atr,trueHigh,macd,signal,dn,up,chaikinAD,tdi,di,TRIX
2009-05-21,-0.325276868,-1,27.58314048,1435.7,2.445728477,2.629986137,-1321.214763,-1447.718237,93739678.55,4106.18,6309.89,0.417990641
2009-05-22,-1.081841522,-1,27.65005902,1431.32,2.267688251,2.55752656,-1325.127679,-1449.972987,93107932.38,3947.55,6256.58,0.410827101
2009-05-25,-0.695280499,-1,32.74148338,1414.14,2.086071791,2.463235606,-1326.402922,-1449.909078,93712381.27,3621.9,6079.57,0.402020035
2009-05-26,0.47683632,1,33.81066313,1409.29,1.75539061,2.321666607,-1329.02839,-1449.598943,93327938.88,3231.53,5842.56,0.389953099
2009-05-27,1.654470715,1,34.00061577,1396.77,1.418852127,2.141103711,-1333.007137,-1448.23953,92615449.08,2708.92,5546.87,0.374808345
2009-05-28,-0.450066813,-1,34.93414321,1392.17,1.311981949,1.975279359,-1346.031515,-1441.099818,93273327.08,2233.97,5279.35,0.359474952
2009-05-29,0.077576733,1,33.7074187,1398.44,1.234614405,1.827146368,-1360.910629,-1432.826705,93665206.83,1840.5,5068.32,0.344331087
2009-06-01,-0.069489716,-1,33.48903165,1415.1,1.269826715,1.715682437,-1365.674371,-1431.963296,94224166.83,1430.43,4868.16,0.330677558
2009-06-02,1.558193767,1,32.96410082,1437.76,1.269639034,1.626473757,-1365.915573,-1434.564427,93585247.09,1014.92,4678.04,0.318028493
2009-06-03,0.775029196,1,32.34452219,1427.05,1.266341184,1.554447242,-1366.359642,-1436.031358,93584343.62,608.6,4491.88,0.306294076
2009-06-04,-0.328647457,-1,32.81634203,1414.89,1.039566385,1.451471071,-1365.235207,-1435.782793,93074008.69,161.91,4288.6,0.292872768
2009-06-05,1.051417127,1,32.00588903,1394.71,0.944727754,1.350122407,-1363.988669,-1435.281331,93585509.69,-225.95,4098.78,0.279383368
2009-06-08,-0.034415757,-1,31.42403981,1411.27,0.851611831,1.250420292,-1363.749952,-1433.889715,93323907.32,-644.1,3882.87,0.265858928
2009-06-09,0.958874614,1,31.92803697,1410,0.646146198,1.129565473,-1362.325647,-1433.40502,92846314.01,-1046.42,3672.54,0.251044379
2009-06-10,0.566392582,1,32.72174861,1414.88,0.72423823,1.048500025,-1362.301177,-1432.65349,93348181.01,-1378.62,3533.22,0.238219412
2009-06-11,-0.209205021,-1,32.36876657,1435.28,0.802536531,0.999307326,-1362.892525,-1435.393142,93277513.77,-1531.51,3516.01,0.227267651
2009-06-12,0.667892545,1,31.46599753,1436.23,0.90665929,0.980777719,-1362.80166,-1438.948007,93392219.34,-1752.86,3437.71,0.218363936
2009-06-15,-0.058799236,-1,31.17556913,1428.59,0.885567024,0.96173558,-1365.331219,-1439.781781,93325138.34,-2108.83,3273.22,0.209968886
2009-06-16,-1.25458433,-1,30.59802848,1412.42,0.783500919,0.926088648,-1365.330936,-1437.454731,93301306.8,-2522.24,3047.47,0.201134042
2009-06-17,-0.51316871,-1,29.48531216,1399.15,0.649231359,0.87071719,-1365.951259,-1432.677408,93336176.14,-2909.23,2851.24,0.191520909
2009-06-18,-0.068287844,-1,29.19136129,1396.75,0.448756054,0.786324963,-1364.794284,-1429.715716,93007410.75,-3270.48,2646.54,0.180439194
2009-06-19,0.782113159,1,28.46269263,1388.75,0.329686609,0.694997292,-1363.226538,-1428.082795,93210049.98,-3626.65,2434.64,0.168888701
2009-06-22,-0.107710324,-1,27.87035744,1399.92,0.32618369,0.621234572,-1365.18928,-1427.75772,93611686.84,-3920.86,2247.83,0.158181753
2009-06-23,-2.131870173,-1,29.07461762,1399.71,0.095532034,0.516094064,-1361.718498,-1429.463502,93393471.13,-4250.76,2038.86,0.145760629
2009-06-24,0.402046246,1,28.40428779,1370,-0.068134763,0.399248299,-1359.252451,-1430.763215,93554629.2,-4713.62,1771.07,0.132478137
2009-06-25,0.219241965,1,29.12969581,1402.35,-0.029333831,0.313531873,-1360.611844,-1430.484489,93760842.62,-4972.15,1608.16,0.120613117
2009-06-26,0.634724606,1,28.16543182,1404.01,0.011725857,0.25317067,-1360.855655,-1430.637678,93670109.39,-5165.92,1452.59,0.110107362
2009-06-29,0.366431701,1,27.79004383,1408.94,0.008826526,0.204301841,-1360.586196,-1429.866137,93333855.95,-5213.7,1344.65,0.100396814
2009-06-30,0.997515215,1,27.47218356,1409.1,0.015759449,0.166593362,-1361.332993,-1426.542674,93035462.5,-5322.96,1162.05,0.09153752
2009-07-01,-0.269051199,-1,27.91702759,1414.79,0.144853004,0.162245291,-1361.8802,-1424.7568,93447085.3,-5424.4,1000.16,0.084809179
2009-07-02,0.530581018,1,27.06366848,1419.15,0.243053771,0.178406987,-1362.170663,-1426.75367,93465394.32,-5441.45,868.44,0.079741443
2009-07-03,-1.526766231,-1,27.31983502,1420.04,0.365858444,0.215897278,-1362.781943,-1428.369391,93864037.32,-5513.53,743.05,0.076496448
2009-07-06,-0.06126588,-1,26.66198966,1434.31,0.50817384,0.274352591,-1361.574075,-1432.492925,94020551.13,-5393.03,686.54,0.075170709
2009-07-07,0.387000154,1,25.6589904,1439.57,0.643175998,0.348117272,-1361.166885,-1437.812115,94088594.32,-5129.86,712.7,0.075559068
2009-07-08,-0.647050621,-1,25.36334823,1434.2,0.723072644,0.423108347,-1360.74031,-1440.522023,94524011.32,-4788.93,757.94,0.076937632
2009-07-09,-0.159326914,-1,24.79453764,1443.81,0.776336387,0.493753955,-1359.715636,-1442.844698,94311906.36,-4532.23,747.12,0.078935404
2009-07-10,0.323574838,1,24.48849923,1436.5,0.796154989,0.554234161,-1359.720824,-1442.832509,94417622.92,-4351.27,717.05,0.081126934
2009-07-13,-0.161694502,-1,26.34646358,1428.62,0.517583962,0.546904122,-1359.043522,-1441.549478,93970940.92,-4266.47,601.69,0.080184695
2009-07-14,1.626128349,1,26.20743046,1402,0.335124233,0.504548144,-1358.161982,-1441.320018,93822605.56,-4187.49,490.55,0.077346017
2009-07-15,1.241375328,1,26.967614,1422.41,0.388384345,0.481315384,-1359.068921,-1442.847745,94159648.13,-4073.86,418.02,0.075309672
2009-07-16,1.207719269,1,26.55849872,1442.1,0.489763454,0.483004998,-1360.408435,-1446.739565,94046247.13,-3857.83,430.77,0.074558621
2009-07-17,0.786890282,1,25.61717738,1445.6,0.607683656,0.50794073,-1362.006132,-1451.030201,94103014.21,-3661.31,437.47,0.075200048
2009-07-20,0.538157072,1,26.67237899,1480.49,0.908045837,0.587961751,-1358.704991,-1461.889009,94548141.98,-3384.69,498.18,0.079171807
2009-07-21,0.739934123,1,26.07863764,1496.87,1.189215859,0.708212573,-1359.158183,-1473.98715,94563045.88,-3074.95,597.59,0.086079305
2009-07-22,0.22699951,1,25.03373495,1496.49,1.421584303,0.850886919,-1362.68076,-1483.513573,94853015.81,-2931.52,601.7,0.095210043
2009-07-23,0.090359027,1,24.66489674,1504.7,1.598817356,1.000473006,-1362.767696,-1494.231971,94964633.47,-2956.36,559.65,0.105808635
2009-07-24,0.790516475,1,23.92668983,1510.82,1.751042571,1.150586919,-1362.394241,-1505.384759,94867826.55,-2894.23,543.48,0.117493352
2009-07-27,0.543062312,1,24.12264056,1529.26,1.965315717,1.313532679,-1361.938325,-1518.365342,95147533.27,-2661.17,612.05,0.130890284
2009-07-28,-0.167973492,-1,23.11745194,1528.55,2.118848204,1.474595784,-1363.194407,-1530.047593,95362602.84,-2309.77,737.7,0.145197101
2009-07-29,-0.127782547,-1,22.44977681,1529.8,2.203611767,1.62039898,-1365.467627,-1539.861373,95461862.98,-1982.67,873.13,0.159555036
2009-07-30,0.015744726,1,22.5769356,1535.36,2.299045846,1.756128354,-1367.713905,-1549.195761,95871061.26,-1644.31,1057.43,0.174061438
2009-07-31,0.541459791,1,22.70215449,1559.07,2.465733955,1.898049474,-1369.199977,-1561.83469,96262808.67,-1287.25,1260.17,0.189512599
2009-08-03,0.298595637,1,22.16914346,1570.01,2.60602335,2.039644249,-1368.93578,-1575.775886,96429423.16,-950.62,1440.89,0.205538332
2009-08-04,0.764866005,1,22.56063321,1586.12,2.690817787,2.169878957,-1369.069191,-1589.317142,96176628.16,-578.79,1689.69,0.221446628
2009-08-05,0.34091562,1,22.18058798,1575.03,2.688292298,2.273561625,-1373.078057,-1599.227277,95778171.53,-166.05,1936.1,0.23620853
2009-08-06,-0.24559626,-1,22.42983169,1572.17,2.683346679,2.355518636,-1377.635666,-1607.423001,95996970.61,157.39,2096.63,0.24984472
2009-08-07,-0.122041609,-1,22.08627229,1576.8,2.704450534,2.425305016,-1384.136712,-1615.284288,96431164.44,491.63,2275.3,0.26271388
2009-08-10,0.593274112,1,21.57510998,1588.15,2.689140327,2.478072078,-1399.185088,-1618.733579,96130505.73,785.46,2461.19,0.274427693
2009-08-11,-0.239830976,-1,20.74331641,1580.44,2.661216774,2.514701017,-1419.854741,-1616.897259,96562296.56,1119.06,2688.47,0.284901917
2009-08-12,-0.473021321,-1,21.16879381,1579.21,2.536636448,2.519088103,-1437.689138,-1613.864528,96733529.13,1410.6,2866.2,0.29307603
2009-08-13,0.868815281,1,20.84959425,1581.34,2.406080483,2.496486579,-1453.431465,-1611.781868,96170765.13,1685.31,3029.53,0.299021581
2009-08-14,1.122942019,1,21.49033752,1594.46,2.413295401,2.479848344,-1469.801022,-1610.296978,96535299.79,1965.78,3184.61,0.304493402
2009-08-17,-0.16840412,-1,23.50317055,1591.41,2.163452468,2.416569169,-1482.058213,-1607.08712,96075079.71,2112.37,3274.69,0.306531798
2009-08-18,-0.829961346,-1,23.97294409,1560.73,1.959469899,2.325149315,-1490.447531,-1604.535136,96256085.61,2140.09,3328.57,0.305902202
2009-08-19,0.308984415,1,23.61559094,1564.9,1.755414491,2.21120235,-1499.491897,-1601.531436,95736120.42,2140.79,3374.51,0.3027961
2009-08-20,0.907526715,1,24.25590587,1577.08,1.731743462,2.115310572,-1509.409697,-1598.678636,96171769.33,2258.39,3481.29,0.299479649
2009-08-21,0.394572409,1,24.35905545,1590.15,1.716486301,2.035545718,-1518.512283,-1597.085384,96319164.93,2408.09,3600.92,0.296090084
2009-08-24,1.475666991,1,24.98126578,1614.05,1.843652565,1.997167088,-1520.960211,-1603.619122,96691254.35,2720.57,3872,0.294299987
2009-08-25,-0.570021461,-1,24.35546108,1612.22,1.865731665,1.970880003,-1525.166949,-1607.233385,96576389.29,3020.24,4115.11,0.292817996
2009-08-26,0.394659606,1,23.59221386,1615.05,1.925367166,1.961777436,-1530.133862,-1610.980471,96961601.67,3280.06,4302.4,0.292072758
2009-08-27,-0.327732758,-1,23.55991287,1614.12,1.874498843,1.944321717,-1536.972164,-1611.580502,96843616.65,3380.34,4415.43,0.29075116
2009-08-28,0.850356087,1,23.08849052,1616.29,1.856222057,1.926701785,-1538.668527,-1615.573806,96841148.76,3496.09,4537.88,0.289272102
2009-08-31,-0.020523154,-1,23.68002691,1611.65,1.739353476,1.889232123,-1540.069835,-1617.306498,96724765.75,3463.51,4566.01,0.286514714
2009-09-01,0.027640795,1,24.93359642,1624.34,1.784520138,1.868289726,-1539.941113,-1621.42022,97141618.6,3381.02,4582.93,0.284433067
2009-09-02,-1.50333321,-1,25.33691096,1623.06,1.749185206,1.844468822,-1541.116448,-1624.783885,97345634.97,3416.87,4622.89,0.282066602
2009-09-03,0.08492648,1,24.53427446,1620.06,1.703016203,1.816178298,-1542.984733,-1628.110267,97382019.63,3498.86,4662.83,0.279314063
2009-09-04,0.59125024,1,24.62968343,1623.07,1.624019759,1.77774659,-1544.269933,-1630.7314,97325231.69,3547.34,4695.14,0.275827916
2009-09-07,0.6147057,1,24.22327747,1619.98,1.541812361,1.730559745,-1544.927174,-1633.144492,97240990.41,3451.66,4668.03,0.2716236
2009-09-08,0.491741112,1,23.50447194,1622.73,1.515070661,1.687461928,-1545.66193,-1636.515404,97495418.1,3292.79,4634.81,0.267388821
2009-09-09,0.158054936,1,23.26272394,1622.81,1.417279322,1.633425407,-1549.153616,-1637.812717,97238810.98,3112.22,4585.11,0.262320636
2009-09-10,0.493851733,1,24.23752937,1644.68,1.50768598,1.608277521,-1550.32365,-1643.05935,97819861.98,2929.52,4536.07,0.258628958
2009-09-11,-0.022496777,-1,23.50199156,1653.77,1.595033698,1.605628757,-1548.359787,-1651.031879,98181672.49,2704.82,4456.53,0.256203474
2009-09-14,0.088999213,1,23.58256359,1653.59,1.561585337,1.596820073,-1553.153147,-1654.236187,97958187.86,2459.66,4361.19,0.253587165
2009-09-15,0.69606278,1,23.32738048,1654.92,1.608191312,1.599094321,-1561.544978,-1656.096688,98389536.93,2178,4242.39,0.251707453
2009-09-16,0.425184468,1,24.54971044,1693.84,1.772069132,1.633689283,-1565.925687,-1664.409646,98600330.1,1961.23,4170.57,0.251865594
2009-09-17,1.001586142,1,24.42758827,1704.88,1.937431,1.694437626,-1566.58471,-1676.564624,98693239.63,1758.82,4128.69,0.253959789
2009-09-18,-0.017694209,-1,24.22418911,1713.22,2.063331406,1.768216382,-1566.239987,-1689.209013,98567173.05,1522.39,4070.93,0.257417503
2009-09-21,0.050008531,1,23.7381756,1709.34,2.116353615,1.837843829,-1564.017043,-1700.37029,98262519.96,1268.23,4002.66,0.261306695
2009-09-22,0.381008552,1,23.84473449,1720.73,2.244578976,1.919190858,-1562.395627,-1713.107373,98624317.85,1067.76,3953.19,0.266461648
2009-09-23,0.241436284,1,23.36939631,1723.17,2.282048177,1.991762322,-1561.828984,-1723.975683,98442521.63,930.54,3945.62,0.271744076
2009-09-24,-0.308506722,-1,24.170868,1715.55,2.200444448,2.033498747,-1565.697076,-1729.641257,98335980.58,763.63,3921.7,0.275749177
2009-09-25,-0.440999362,-1,24.68437743,1693.88,2.099600512,2.0467191,-1570.224271,-1732.507396,98721744.07,537.25,3850.4,0.278318568
2009-09-28,-0.763236929,-1,24.52906476,1691.48,1.920683176,2.021511916,-1578.010078,-1732.924256,98652842.6,457.54,3860.77,0.278630143
2009-09-29,1.216913849,1,24.28841727,1696.71,1.82756974,1.98272348,-1583.562609,-1735.269724,98710768.22,427.43,3884.54,0.277813791
2009-09-30,-0.085796278,-1,25.29210175,1704.24,1.653275005,1.916833785,-1590.20999,-1735.78301,98480600.75,393.73,3896.78,0.275010098
2009-10-01,0.437500747,1,27.44695163,1685.01,1.362150404,1.805897109,-1595.669254,-1734.311746,98326703.21,209.69,3819.52,0.269017054
2009-10-05,-1.36991299,-1,28.40931223,1644.63,0.937760899,1.632269867,-1596.384329,-1733.945005,98088146.69,-36.38,3693.08,0.258549738
2009-10-06,0.834526106,1,28.91936135,1626.02,0.552725619,1.416361017,-1595.326026,-1734.514641,97872799.1,-481.38,3445.2,0.244389213
2009-10-07,1.290633368,1,28.79012126,1625.11,0.241480489,1.181384912,-1593.19476,-1735.571906,97461530.1,-889.11,3226,0.227653318
2009-10-08,0.617021277,1,28.4701126,1615.46,0.078915651,0.96089106,-1592.432847,-1735.960486,97838537.1,-1268.32,3034.08,0.210209311
2009-10-09,0.412266475,1,28.89153312,1648.98,0.102847938,0.789282435,-1592.747495,-1735.887839,98222905.59,-1501,2914.43,0.194204606
2009-10-12,0.813704237,1,28.95499504,1661.37,0.086493953,0.648724739,-1592.330415,-1735.887252,98037606.81,-1759.42,2778.46,0.179129283
2009-10-13,-0.32442783,-1,28.90963826,1642.78,0.019779898,0.522935771,-1590.944888,-1736.229779,98046809.06,-1863.81,2702.2,0.16438922
2009-10-14,0.808506197,1,28.57966409,1653.22,0.065337771,0.431416171,-1590.665572,-1736.205761,98238425.77,-1988.77,2594.16,0.15121513
2009-10-15,0.764057753,1,28.18040237,1672.08,0.148325201,0.374797977,-1590.137575,-1734.960425,98090152.69,-2102.02,2520.87,0.139932568
2009-10-16,-0.176010705,-1,28.23894506,1667.49,0.121152923,0.324068966,-1589.138732,-1731.424268,97765298.64,-2232.17,2430.66,0.129217796
2009-10-19,-0.427954839,-1,28.71044898,1649.69,0.140764708,0.287408114,-1587.953672,-1726.243994,98035217.35,-2330.62,2364.52,0.119550474
2009-10-20,0.902326766,1,27.84398834,1665.65,0.20337788,0.270602068,-1588.610815,-1721.497185,98118232.88,-2337.45,2330.58,0.111337657
2009-10-21,-0.562938854,-1,27.20941775,1664.52,0.224409805,0.261363615,-1591.34369,-1712.85631,98072639.82,-2363.72,2271.09,0.104030511
2009-10-22,-0.95836407,-1,27.40160219,1653.86,0.124299096,0.233950711,-1593.991977,-1702.331356,97874809.22,-2374.91,2210.2,0.096238289
2009-10-23,0.815172388,1,26.65434489,1647.27,0.092132133,0.205586996,-1595.914781,-1694.747219,97873873.27,-2440.32,2095.75,0.088728099
2009-10-26,-0.356060652,-1,26.82974883,1663.03,0.148037202,0.194077037,-1597.194743,-1690.412257,98060282.48,-2449.78,2006.75,0.082441144
2009-10-27,-0.624581349,-1,26.33905249,1657.11,0.153370753,0.18593578,-1598.133166,-1686.422167,98297898.15,-2409.75,1951.44,0.07674521
2009-10-28,-0.04425503,-1,27.91840588,1652.46,-0.037426621,0.1412633,-1599.60302,-1678.243313,98014953.91,-2421.67,1820.72,0.069455947
2009-10-29,-1.564878146,-1,29.15994832,1609.71,-0.303380292,0.052334582,-1591.387207,-1676.264793,98343595.97,-2571.19,1599.38,0.059854286
2009-10-30,1.215121228,1,28.82209487,1605.12,-0.534728604,-0.065078056,-1584.890882,-1676.338118,98070889.97,-2774.52,1354.17,0.048466179
2009-11-02,-2.369218506,-1,29.4383738,1580.69,-0.817527434,-0.215567931,-1572.436199,-1683.221468,98122487.94,-2981.09,1089.84,0.034865124
2009-11-03,0.193061337,1,28.47206139,1565.01,-1.077118071,-0.387877959,-1561.99838,-1688.629287,97876307.57,-3177.79,824.87,0.019459554
2009-11-04,0.3935687,1,28.58191415,1579.93,-1.120509796,-0.534404327,-1556.121672,-1690.821995,98143703.57,-3406.94,546.25,0.004678685
2009-11-05,-0.712689803,-1,28.53963456,1579.93,-1.280461557,-0.683615773,-1548.232429,-1693.841571,97945503.04,-3704.72,240.9,-0.01073456
2009-11-06,1.636344895,1,28.31537495,1577.64,-1.29102058,-0.805096734,-1542.342568,-1693.238099,97983147.31,-3911.94,-9.76,-0.025151151
2009-11-09,0.347226639,1,27.69570531,1592.1,-1.263204374,-0.896718262,-1538.547016,-1690.682984,97827050.83,-3625.88,-224.52,-0.038218192
2009-11-10,1.175806544,1,27.40458351,1600.41,-1.199538121,-0.957282234,-1535.904198,-1689.211468,97611804.04,-3414.51,-446.26,-0.049634693
2009-11-11,0.514441004,1,26.87854183,1594.82,-1.073200495,-0.980465886,-1533.948793,-1685.311207,97875077.04,-3203.24,-681.3,-0.058837918
2009-11-12,0.233882194,1,27.12221741,1603.01,-1.072863421,-0.998945393,-1533.088168,-1678.307165,97592492.75,-2987.89,-908.89,-0.067289382
2009-11-13,0.563987461,1,26.98063045,1587.07,-1.064311066,-1.012018528,-1530.880336,-1673.00333,97540569.9,-2769.75,-1049.77,-0.074955027
2009-11-16,0.358780908,1,26.88558542,1592.48,-0.942579237,-0.99813067,-1529.765316,-1668.724017,97786687.84,-2602.96,-1090.12,-0.080697759
2009-11-17,0.45966329,1,26.1580436,1602.67,-0.869066804,-0.972317896,-1531.857517,-1659.983483,97491079.29,-2383.96,-1088.8,-0.08514597
2009-11-18,0.624219725,1,26.19318335,1612.63,-0.711181162,-0.92009055,-1535.061414,-1651.696919,97498168.78,-2180.87,-1079.45,-0.087494853
2009-11-19,0.309856169,1,25.84938454,1625.35,-0.496406146,-0.835353669,-1536.172021,-1648.924646,97618189.44,-1992.69,-1075.71,-0.087270865
2009-11-20,-0.447998815,-1,24.90157136,1624.9,-0.322429877,-0.732768911,-1537.996359,-1645.009308,97701172.44,-1799.39,-1149.36,-0.085063538
2009-11-23,0.197457732,1,24.4571734,1630.41,-0.190370687,-0.624289266,-1541.955897,-1637.954103,97645595.62,-1610.79,-1201.99,-0.081447999
2009-11-24,0.486705167,1,24.56523244,1627.11,-0.147733919,-0.528978197,-1546.33759,-1630.117743,97409520.59,-1474.94,-1261.58,-0.077480572
2009-11-25,0.150023033,1,23.94057298,1614.9,-0.0854772,-0.440277997,-1547.465565,-1627.645768,97586949.7,-1303.66,-1324.82,-0.072994278
2009-11-26,-0.319502693,-1,23.78053206,1621.21,-0.097241455,-0.371670689,-1548.203101,-1629.667899,97304650.12,-1125.07,-1430.12,-0.068832833
2009-11-27,-1.56046814,-1,27.80477977,1599.52,-0.480163296,-0.39336921,-1540.957026,-1632.208641,96978810.99,-892.17,-1572.81,-0.068965406
2009-11-30,1.518530666,1,28.81943835,1566.51,-0.620420382,-0.438779445,-1540.794519,-1632.280481,96929923.59,-692.39,-1706.45,-0.070563334
2009-12-01,-0.337490357,-1,28.80590704,1569.72,-0.652646688,-0.481552893,-1541.778358,-1631.846642,97234805.59,-518.44,-1846.46,-0.072394765
2009-12-02,0.821802614,1,28.70548511,1597.12,-0.56022245,-0.497286805,-1543.389872,-1632.173462,97353054.33,-362.55,-1942.86,-0.073120053
2009-12-03,0.35686686,1,28.32437903,1615,-0.363995762,-0.470628596,-1547.133715,-1633.380285,97635385.33,-263.77,-1980.75,-0.071692081
2009-12-04,-0.367182663,-1,27.83049482,1629.8,-0.15751349,-0.408005575,-1548.479488,-1636.946845,97784553.96,-147.44,-1991.65,-0.068116595
2009-12-07,0.525616091,1,26.62545947,1635.72,0.04499635,-0.31740519,-1548.337162,-1642.141171,97892096.5,-28.57,-2021.52,-0.062554778
2009-12-08,-0.114537715,-1,25.86006951,1638.22,0.178421339,-0.218239884,-1548.296916,-1646.367084,97781034.65,63.11,-2057.89,-0.055865955
2009-12-09,-0.745186696,-1,25.75292169,1634.17,0.31232552,-0.112126803,-1548.847803,-1649.607197,98135660.65,38.3,-1989.74,-0.048118399
2009-12-10,0.086282333,1,26.77199871,1652.73,0.505052091,0.011308976,-1549.378905,-1654.733095,98605661.65,-99.68,-1825.38,-0.0387428
2009-12-11,-0.130692854,-1,26.46757023,1664.05,0.670013534,0.143049887,-1550.476325,-1661.685675,98765704.49,-275.02,-1634.39,-0.028139915
2009-12-14,0.352465448,1,26.01274379,1664.85,0.829440904,0.280328091,-1550.796372,-1668.785295,99174399.1,-538.23,-1388.09,-0.016449705
2009-12-15,-0.300341789,-1,24.86040494,1667.73,0.949315092,0.414125491,-1550.594203,-1676.214463,99401201.47,-825.93,-1126.58,-0.004180255
2009-12-16,0.018609118,1,24.37037602,1670.1,1.023868227,0.536074038,-1550.230701,-1682.410632,99530459.22,-1048.47,-903.32,0.008120265
2009-12-17,-0.035451618,-1,23.8432063,1664.65,0.990356664,0.626930563,-1550.041362,-1686.122638,99161646.15,-1316.41,-648.49,0.019237829
2009-12-18,-0.521288475,-1,23.492263,1651.02,0.948832009,0.691310852,-1550.356642,-1688.218358,99314643.17,-1504.59,-452.49,0.029132451
2009-12-21,-0.043714785,-1,22.7899585,1650.89,0.891761758,0.731401034,-1550.696081,-1690.250919,99321825.4,-1701.34,-270.36,0.037689415
2009-12-22,0.726783966,1,22.1528186,1658.1,0.891800963,0.763481019,-1551.478049,-1693.674951,99571982.72,-1832.59,-103.87,0.045609617
2009-12-23,0.356379187,1,21.05690299,1661.68,0.909688637,0.792722543,-1552.58415,-1697.63685,99907732.08,-1833.99,57.89,0.053125328
2009-12-24,0.139043549,1,21.39069563,1687.08,1.01463396,0.837104826,-1553.226488,-1704.044179,100111992.8,-1597.2,267.91,0.061226425
2009-12-28,0.763817064,1,20.98921737,1695.33,1.10028218,0.889740297,-1567.736474,-1704.03886,100020360,-1415.36,454.15,0.069669457
2009-12-29,-0.630639717,-1,21.16998756,1685.59,1.091206414,0.93003352,-1582.346985,-1701.023015,100017934.6,-1309.43,548.59,0.077380382
2009-12-30,-0.136922415,-1,21.20498845,1682.77,1.120876823,0.968202181,-1599.615022,-1695.292312,100344464.6,-1198.86,657.84,0.084831435
2010-01-04,-0.062991377,-1,20.7210607,1696.14,1.195010979,1.013563941,-1608.950346,-1696.131987,100641012.6,-1115.25,744.04,0.092535547
2010-01-05,0.323086538,1,20.37955637,1702.39,1.212499828,1.053351118,-1614.790707,-1698.790293,100446075.9,-1053.99,809.04,0.099846773
2010-01-06,0.429428257,1,20.08601663,1706.89,1.282064054,1.099093705,-1617.71174,-1704.047927,100748133.9,-921.81,919.95,0.107371924
2010-01-07,-0.14073605,-1,20.39772972,1707.9,1.21734655,1.122744274,-1620.995465,-1706.797202,100285730.9,-825.54,1005.11,0.113593923
2010-01-08,0.630253349,1,20.82789189,1695.26,1.208820941,1.139959608,-1625.854069,-1707.640264,100665682.9,-699.62,1116.46,0.119218542
2010-01-11,0.32620365,1,20.16947104,1705.73,1.182712106,1.148510107,-1631.815439,-1708.872894,100258002.9,-591.35,1235.91,0.124086817
2010-01-12,0.10093736,1,20.00522311,1701.16,1.170020793,1.152812244,-1635.97149,-1710.214177,100533524.9,-446.4,1394.5,0.128398025
2010-01-13,-0.89071257,-1,20.54270717,1698.64,1.017537097,1.125757215,-1638.110772,-1710.328561,100184777,-272.66,1657.27,0.130623812
2010-01-14,0.554621547,1,20.60179952,1692.78,0.954630426,1.091531857,-1639.952454,-1711.208212,100221583.7,-102.32,1880.91,0.131898367
2010-01-15,0.526762251,1,20.46309955,1704.43,0.970372254,1.067299936,-1640.848358,-1713.676308,100518009,80.34,2102.42,0.133168937
2010-01-18,-0.332589023,-1,20.98216387,1716.62,1.018570391,1.057554027,-1641.710977,-1717.175357,100791884.8,234.66,2284.8,0.134811287
2010-01-19,0.445734849,1,20.66129502,1723.22,1.03698922,1.053441066,-1643.942011,-1720.944989,100570208.3,352.44,2395.35,0.136480696
2010-01-20,0.747857001,1,20.21620252,1723.01,1.05891025,1.054534903,-1649.411435,-1722.669565,100433760.9,446.57,2500.38,0.138222695
2010-01-21,-0.807872234,-1,20.68861662,1722.01,1.099555127,1.063538948,-1656.492416,-1722.483584,100977214.9,541.34,2614.2,0.140249701
2010-01-22,-1.498249139,-1,23.24014401,1722.01,0.9417337,1.039177898,-1662.356557,-1719.792443,100931794.6,612.53,2692.52,0.140326178
2010-01-25,-1.2812064,-1,23.27799087,1684.35,0.740728192,0.979487957,-1665.136926,-1718.169074,100876460.4,643.33,2704.09,0.138094774
2010-01-26,0.016165729,1,24.8067058,1671.66,0.419311546,0.867452675,-1657.184479,-1722.929854,100567067,591.66,2621.82,0.132375126
2010-01-27,0.277279001,1,24.68408396,1643.64,0.105447784,0.715051697,-1645.137467,-1729.2832,100311211.8,522.6,2514.19,0.123496787
2010-01-28,0.436794055,1,25.07807796,1649.46,-0.061739934,0.559693371,-1638.344083,-1732.528251,100567534.2,429.52,2386.17,0.113300159
2010-01-29,-1.304774024,-1,26.64678668,1642.43,-0.384190876,0.370916521,-1624.204029,-1739.926304,100307609.3,279.82,2206.82,0.100206774
2010-02-01,0.08986352,1,26.2570162,1611.99,-0.614746439,0.173783929,-1610.565289,-1744.739711,100489620.2,192.35,2064.71,0.085437665
2010-02-02,0.756953263,1,26.33580076,1618.6,-0.841071815,-0.02918722,-1598.808922,-1747.369078,100199967.5,108.35,1917.08,0.06918348
2010-02-03,1.149886265,1,26.10110071,1618.86,-0.916640757,-0.206677927,-1591.084571,-1746.030762,100431803.9,48.59,1810.48,0.053190507
2010-02-04,0.028482619,1,25.05816494,1619.37,-0.95902234,-0.35714681,-1584.581539,-1744.829128,100625018.5,0.59,1715.23,0.037825183
2010-02-05,-3.020873288,-1,27.22758173,1616.42,-1.222861306,-0.530289709,-1568.969903,-1748.571097,100562909.9,-141.06,1553.57,0.020714361
2010-02-08,-0.119965287,-1,26.59275446,1567.12,-1.488461855,-0.721924138,-1553.33819,-1749.999477,100321223.9,-287.45,1378.48,0.001981578
