Date,Close,Open,High,Low,Change...,y,Volume,tr,atr,trueHigh,trueLow,DIp,DIn,DX,ADX,macd,signal,sar,vClose,dn,mavg,up,pctB,rsi,fastK,fastD,slowD,williamsAD,aroonUp,aroonDn,oscillator,cci,chaikinAD,cmf,emv,maEMV,tdi,di,TRIX,signal,vhf.close,roc
2007-12-06,1953.17,1965.89,1972.37,1946.13,1.428645135,1,339167,34.17,48.77406853,1972.37,1938.2,26.37894262,23.04422104,6.747284737,18.15356051,-0.615451396,-1.27321917,1776.967837,0.274889479,-1779.019525,-1892.805,-2006.590475,-0.783069228,55.3413022,0.915459469,0.866650826,0.775737617,1547.74,0,55,-55,89.65419659,78110681.58,0.09096094,26.23481648,24.88919225,-3729.72,-173.32,-0.117545378,-0.001509937,0.389433529,0.007693986
2007-12-07,1934.32,1969.49,1969.56,1934.32,0.835564749,1,361150,35.24,47.80734935,1969.56,1934.32,24.99004389,23.59542388,2.870446811,17.06190953,-0.442107761,-1.106996888,1796.508053,0.275575792,-1783.184118,-1890.496667,-1997.809215,-0.758916598,52.46899987,0.832460041,0.904576731,0.8503026,1512.5,0,50,-50,80.44063577,77749531.58,0.041911836,-7.13289215,14.3660444,-3588.63,-459.25,-0.114981129,-0.012316717,0.385169452,-0.00969785
2007-12-10,1906.42,1930.36,1935.86,1900.95,-0.204723107,-1,284759,34.91,46.88611011,1935.86,1900.95,23.66098376,27.4242821,7.366700108,16.36939457,-0.417884828,-0.969174476,1814.094248,0.274457961,-1783.287276,-1889.832667,-1996.378057,-0.615337385,48.4599516,0.709612082,0.819177198,0.863468251,1483.06,15,45,-30,35.99218181,77554009.58,0.023062504,-41.11219839,9.375467965,-3372.78,-831.31,-0.112090362,-0.021818969,0.375279591,-0.014528706
2007-12-11,1925.07,1922.66,1929.71,1904.21,0.851858457,1,264531,25.5,45.35853082,1929.71,1904.21,22.71084735,26.32302573,7.366700108,15.72634496,-0.316251223,-0.838589826,1829.921823,0.27243876,-1783.283105,-1889.872833,-1996.462562,-0.639743765,51.14707955,0.791730879,0.777934334,0.833896088,1503.92,10,40,-30,43.59581113,77722272.04,-0.004178107,-1.392936934,3.714194446,-3125.73,-1197.46,-0.108107181,-0.030036894,0.355976164,0.009735193
2007-12-12,1927.45,1887.5,1928.77,1887.23,-1.951617344,-1,314547,41.54,45.08577861,1928.77,1887.23,21.21622242,27.28078975,12.5050329,15.49625125,-0.223135999,-0.71549906,1844.166641,0.271402206,-1786.42965,-1887.025,-1987.62035,-0.636479138,51.49462865,0.802210383,0.767851115,0.788320882,1544.14,5,35,-30,42.2982521,78016828.57,0.035309584,-11.83283897,0.963562861,-2979.9,-1551.69,-0.103213854,-0.037006128,0.375662577,0.001235555
2007-12-13,1915.9,1921.65,1937.5,1897.25,-0.300915718,-1,328586,40.25,44.74036586,1937.5,1897.25,21.24663128,25.5277359,9.152672453,15.04313847,-0.195802842,-0.611559817,1856.986977,0.271745576,-1788.381557,-1885.116667,-1981.851776,-0.664194091,49.64866593,0.693796768,0.762579343,0.769454931,1522.54,0,30,-30,50.72440626,77992745.87,0.055719168,11.48386572,0.065187837,-2815.71,-1892.05,-0.098191998,-0.042833354,0.371707137,-0.0060104
2007-12-14,1895.05,1914.47,1921.53,1877.27,-0.074638551,-1,301462,44.26,44.70605401,1921.53,1877.27,19.74415676,26.91480021,15.3682035,15.0663574,-0.25911204,-0.541070261,1868.525279,0.270055184,-1788.301854,-1884.257833,-1980.213812,-0.571346084,46.41407439,0.580739616,0.692248922,0.740893127,1496.06,70,25,45,22.22920326,77933488.77,0.004780553,-26.39050693,-2.761492777,-2686.3,-2164,-0.094044839,-0.047710638,0.365624704,-0.010942263
2007-12-17,1839.82,1873.15,1886.39,1839.58,-1.155642331,-1,282472,55.47,45.47490729,1895.05,1839.58,18.02388564,30.48982679,25.69570649,15.82559662,-0.537178604,-0.54029193,1972.37,0.267545167,-1785.519654,-1881.640333,-1977.761013,-0.362792272,39.13987833,0.043443747,0.43932671,0.631384992,1440.83,65,20,45,-42.26341692,77653913.3,0.005537775,-60.34531387,-10.34871355,-2493.92,-2517.09,-0.093032101,-0.052026968,0.277718924,-0.029577483
2007-12-18,1861.47,1821.3,1869.71,1808.86,-1.006620213,-1,277037,60.85,46.5731282,1869.71,1808.86,16.34180984,32.35585384,32.88462482,17.04409864,-0.659147586,-0.564063061,1972.37,0.268667208,-1784.510595,-1881.193,-1977.875405,-0.321513542,42.91658125,0.321754021,0.315312461,0.482296031,1493.44,60,15,45,-54.65323706,77855920.39,-0.009157009,-52.05604306,-18.06044979,-2258.32,-2861.45,-0.093331459,-0.055960729,0.293441761,0.011698757
2007-12-20,1844.37,1878.59,1882.61,1843.73,0.919703245,1,401817,38.88,46.02361904,1882.61,1843.73,17.35779506,30.40344701,27.31430628,17.7776849,-0.819928377,-0.615236124,1965.8296,0.269002206,-1788.194312,-1882.5925,-1976.990688,-0.363931886,40.76484661,0.217173262,0.194123677,0.316254283,1455.2,55,10,45,-42.22422657,77467331.93,-0.026196915,23.1112372,-18.40751415,-2053.94,-3194.49,-0.095283313,-0.059705737,0.26708573,-0.009228742
2007-12-21,1878.32,1855.06,1878.32,1832.34,0.579601707,1,362582,45.98,46.0205034,1878.32,1832.34,16.11904376,30.00152911,30.10041828,18.65788014,-0.793638245,-0.650916548,1959.550816,0.27031062,-1799.86312,-1885.979833,-1972.096547,-0.366538683,46.50000823,0.424805822,0.321244368,0.276893502,1501.18,50,5,45,-41.6039413,77829913.93,0.018526589,-9.942115163,-18.71965004,-1942.12,-3356.03,-0.096818877,-0.063240322,0.279457039,0.018240005
2007-12-24,1919.47,1899.2,1921.39,1894.79,1.111631671,1,317065,43.07,45.80975316,1921.39,1878.32,21.75220598,27.98672757,12.53448989,18.22049512,-0.590210011,-0.638775241,1953.523183,0.274317025,-1821.102102,-1892.594833,-1964.087565,-0.634898329,52.50274623,0.676472387,0.439483824,0.318283956,1542.33,45,0,45,40.84011408,78101207.14,0.074860128,44.26272215,-9.233547761,-1754.33,-3472.22,-0.096085907,-0.066368473,0.267593933,0.021671346
2007-12-26,1906.72,1924.91,1926.09,1901.91,0.283411567,1,260977,24.18,44.26477079,1926.09,1901.91,21.66189175,26.89472877,10.77677352,17.68880072,-0.477960168,-0.606612226,1947.736656,0.274030396,-1829.580063,-1896.4125,-1963.244937,-0.613424214,50.608047,0.598495505,0.566591238,0.44243981,1522.96,40,5,35,35.56241014,77944059.7,0.00450421,5.475723914,-8.470363222,-1686.53,-3465.86,-0.094174287,-0.069016646,0.250632524,-0.006664618
2007-12-27,1908.62,1901.93,1915.19,1891.29,-0.251216749,-1,235851,23.9,42.8101443,1915.19,1891.29,20.79807911,27.59418913,14.04379308,17.42844303,-0.37659418,-0.560608617,1942.18159,0.268221283,-1838.541338,-1899.773667,-1961.005995,-0.542948446,50.89245029,0.610115589,0.62836116,0.544812074,1540.29,35,0,35,14.16178759,78050241.99,-0.024419326,-10.90366375,-8.367121532,-1577.04,-3460.35,-0.091269592,-0.071135974,0.25888857,0.000995979
2007-12-28,1897.13,1892.56,1911.67,1890.81,-0.841445652,-1,229424,20.86,41.24227685,1911.67,1890.81,20.0466866,26.68039936,14.1967183,17.19760555,-0.341230244,-0.516732942,1936.848726,0.268285556,-1845.250526,-1902.225833,-1959.201141,-0.479325839,49.05297121,0.549284381,0.585965158,0.593639186,1525.75,30,70,-40,-7.241810376,77959836.18,0.011512711,-1.818467118,-9.845158513,-1262.5,-3494.29,-0.088137254,-0.072755143,0.262679391,-0.00603825
2008-01-02,1853.45,1891.45,1892.5,1852.78,-0.299399619,-1,247086,44.35,41.46425708,1897.13,1852.78,18.51512559,31.19327808,25.50504855,17.79099434,-0.493697895,-0.512125933,1931.729177,0.272313058,-1843.165697,-1901.528,-1959.890303,-0.197710123,42.72999409,0.346626244,0.502008738,0.572111686,1482.07,25,65,-40,-104.4323623,77721085.91,-0.004871343,-45.97557126,-12.02127677,-914.4,-3532.72,-0.086799539,-0.074092705,0.258554424,-0.023293451
2008-01-03,1852.73,1834.44,1858.08,1821.61,-1.02565486,-1,253668,36.47,41.10752443,1858.08,1821.61,17.3418148,34.63265736,33.26795222,18.89649133,-0.611135565,-0.531927859,1926.81441,0.271543723,-1835.104156,-1898.584333,-1962.064511,-0.071170598,42.63244324,0.341029229,0.412313284,0.500095727,1476.72,20,60,-40,-139.6454338,77900329.79,0.009786917,-47.14956754,-10.55508274,-715.83,-3536.36,-0.08678823,-0.075301802,0.26638987,-0.00038854
2008-01-04,1863.9,1853.54,1869.76,1824.41,0.043719268,1,299084,45.35,41.4105584,1869.76,1824.41,17.99994353,31.92356392,27.88990817,19.53887825,-0.649261917,-0.555394671,1922.096234,0.271958418,-1829.634404,-1896.165167,-1962.69593,-0.173270194,44.74016451,0.427860697,0.371838723,0.428720249,1516.21,15,55,-40,-100.5521772,78122120.2,0.038903624,10.97798612,-3.551301716,-648.32,-3446.58,-0.087187793,-0.076433802,0.289524819,0.00601084
2008-01-07,1831.14,1815.73,1840.99,1814.35,-2.584366114,-1,268130,49.55,41.99194708,1863.9,1814.35,16.48282067,30.94410301,30.49171486,20.32122372,-0.81117398,-0.606550533,1917.566784,0.272282431,-1819.812741,-1891.920333,-1964.027926,-0.062503305,40.08817704,0.173196517,0.314028814,0.366060274,1483.45,10,50,-40,-130.7819653,78191970.88,0.021342264,-19.28973259,-8.262520583,-636.37,-3345.79,-0.089283166,-0.07765755,0.278440154,-0.017732343
2008-01-08,1826.23,1838.64,1840.62,1818.69,0.409580917,1,296574,21.93,40.55895086,1840.62,1818.69,15.84623711,29.74900979,30.49171486,21.04768737,-0.95060899,-0.675362224,1913.218513,0.271363195,-1811.918007,-1886.864667,-1961.811327,-0.11071425,39.42649191,0.148170264,0.249742493,0.31187001,1469.06,5,45,-40,-114.573209,78099333.77,-0.02843801,1.467797245,-6.994752537,-882.47,-3092.42,-0.092732807,-0.079093289,0.20269213,-0.002684991
2008-01-09,1844.47,1802.06,1844.47,1794.15,-1.323491565,-1,277671,50.32,41.25616866,1844.47,1794.15,14.46569438,31.40595651,36.92969797,22.1821167,-0.971720382,-0.734633856,1909.044172,0.270872104,-1808.559841,-1880.388333,-1952.216826,-0.13321194,43.17859744,0.381385478,0.234250753,0.266007353,1519.38,0,100,-100,-105.1939842,78377004.77,0.045412979,-18.74738089,-13.9958751,-1180.06,-2787.14,-0.096203499,-0.080722833,0.225847774,0.009938241
2008-01-10,1824.78,1847.94,1855.07,1824.78,0.188129924,1,315477,30.29,40.4728709,1855.07,1824.78,15.56313871,29.72707807,31.27372834,22.83151753,-1.061894178,-0.80008592,1902.150522,0.271232604,-1807.099713,-1874.828833,-1942.557954,-0.205059167,40.27813505,0.232150978,0.25390224,0.245965162,1489.09,0,95,-95,-83.68071864,78061527.77,0.053618648,19.79314974,-12.40505001,-1515.67,-2481.68,-0.100411427,-0.082597937,0.222401219,-0.010732542
2008-01-11,1782.27,1844.57,1847.11,1776.26,1.084514298,1,280815,70.85,42.64266583,1847.11,1776.26,13.71614822,34.32648986,42.90010388,24.26498799,-1.304322482,-0.900933233,1895.670491,0.273751663,-1797.011084,-1869.202333,-1941.393583,-0.033722343,34.83721648,0.040112127,0.217882861,0.235345285,1424.25,15,100,-85,-138.6425636,77828354.21,0.047179954,-71.24989762,-19.1101871,-1596.65,-2374.68,-0.106898995,-0.084912324,0.287371784,-0.023571599
2008-01-14,1765.88,1781,1790.69,1754.13,-0.071257441,-1,249324,36.56,42.2081897,1790.69,1754.13,12.86752757,35.94774518,47.28073062,25.9089696,-1.552599266,-1.031266439,1886.117651,0.27352612,-1781.493726,-1861.730833,-1941.96794,0.070169485,32.98701743,0.068329844,0.113530983,0.195105361,1399.44,10,100,-90,-184.0982085,77739290.44,0.002934385,-57.59148738,-25.30718935,-1615.11,-2322.62,-0.115573433,-0.087832429,0.32960825,-0.009238683
2008-01-15,1746.95,1781.53,1781.53,1723.14,0.886243686,1,295548,58.39,43.3640333,1781.53,1723.14,11.62994017,37.59494825,52.74772357,27.82602346,-1.814611387,-1.187935429,1872.918886,0.272800514,-1763.61518,-1853.533667,-1943.452153,0.07270574,30.9429595,0.117319537,0.075253836,0.135555893,1364.86,5,100,-95,-196.5940687,77684776.79,-0.057441945,-39.66121408,-24.60559411,-1683.63,-2261.11,-0.126422028,-0.091507629,0.369100249,-0.010777739
2008-01-16,1704.97,1715.97,1735.51,1701.32,-1.773376456,-1,295614,45.63,43.52588806,1746.95,1701.32,10.75907229,38.36057226,56.19238538,29.85219217,-2.187284158,-1.387805175,1854.94542,0.274843396,-1739.614968,-1843.386167,-1947.157366,0.123741629,26.954078,0.016238822,0.067296068,0.085360296,1322.88,0,100,-100,-220.95301,77452280.14,-0.094032012,-39.2310513,-23.72575897,-1634.25,-2306.17,-0.140420787,-0.096166025,0.415661844,-0.024323895
2008-01-17,1723.55,1726.03,1732.64,1687.1,1.23521235,1,296032,45.54,43.6697532,1732.64,1687.1,9.957654319,37.82908236,58.3246105,31.88593633,-2.376764181,-1.585596976,1833.437861,0.267674159,-1719.4837,-1834.210167,-1948.936633,0.022024998,31.18247993,0.15980534,0.0977879,0.080112601,1359.33,30,100,-70,-182.4687736,77630133.36,-0.052828684,-13.14517687,-26.40611042,-1491.71,-2424.52,-0.155465458,-0.10181359,0.413459937,0.010838602
2008-01-18,1734.72,1689.28,1737.42,1684.39,-1.988338023,-1,287709,53.03,44.33834226,1737.42,1684.39,9.877017229,34.59731607,55.58329267,33.57860464,-2.451098713,-1.758697323,1810.023803,0.263075462,-1702.692286,-1827.389167,-1952.086047,-0.064761231,33.66843171,0.221444914,0.132496359,0.099193442,1409.66,25,100,-75,-146.3448888,77888545.2,0.040823404,1.90769319,-24.05084089,-1297.69,-2590.85,-0.170290356,-0.108335187,0.419895111,0.0064599
2008-01-21,1683.56,1723.95,1724.39,1673.42,-0.620849474,-1,286056,61.3,45.54988924,1734.72,1673.42,8.927569795,32.99183079,57.4060236,35.28056314,-2.713109596,-1.949579778,1787.409719,0.269329884,-1682.59191,-1819.744667,-1956.897423,-0.040823423,28.5766772,0.046284462,0.142511572,0.124265277,1358.5,20,100,-80,-146.1455515,77716305.47,-0.024253421,-21.38182733,-26.58968806,-1041.33,-2794.97,-0.186784926,-0.115806591,0.399751311,-0.029935418
2008-01-22,1609.02,1628.92,1636.06,1578.37,-3.245503576,-1,316867,105.19,49.80989715,1683.56,1578.37,7.580890979,41.6455747,69.19993798,37.70337563,-3.231020461,-2.205867914,1764.611775,0.278852655,-1643.287348,-1807.290333,-1971.293318,0.108140354,23.09609534,0.10518549,0.124304955,0.133104295,1283.96,15,100,-85,-193.6103702,77736133.69,0.047394728,-166.934269,-43.05489785,-667.6,-3128.99,-0.207378187,-0.124527695,0.4662362,-0.045285301
2008-01-23,1628.42,1652.62,1659.28,1604.54,2.709723931,1,272142,54.74,50.16204735,1659.28,1604.54,10.29640732,38.3994114,57.71132887,39.13251515,-3.520849037,-2.468864139,1723.638585,0.273894545,-1616.874861,-1795.678,-1974.481139,-0.038790721,27.01912019,0.171762929,0.107744294,0.124853607,1307.84,10,95,-85,-143.7139767,77701432.36,-0.023020776,49.6727554,-39.73494166,-298.16,-3430.16,-0.2294873,-0.134523848,0.472111849,0.011984922
2008-01-24,1663,1663.36,1675.69,1649,2.145638103,1,270633,47.27,49.95547254,1675.69,1628.42,11.94686116,35.8040427,49.96173812,39.90603107,-3.553807525,-2.685852816,1691.679496,0.27536653,-1603.79036,-1783.212,-1962.63364,-0.163784516,33.52817889,0.305854716,0.194267712,0.142105654,1342.42,5,90,-85,-102.3298788,77714715.58,-0.069830853,30.01519216,-28.48326502,-22.13,-3607.74,-0.250440123,-0.145563493,0.461218696,0.021012981
2008-01-25,1692.41,1682.93,1692.66,1674.21,1.19843656,1,272610,29.66,48.50579593,1692.66,1663,13.92402709,34.2402415,42.18109192,40.06853542,-3.405086924,-2.829699638,1578.37,0.278907601,-1597.990968,-1771.954667,-1945.918365,-0.254178599,38.54812389,0.412143115,0.29658692,0.199532975,1371.83,0,85,-85,-74.02874491,77979937.77,0.006468812,14.27352261,-20.49826391,94.44,-3665.25,-0.268488164,-0.157270605,0.432719112,0.017530348
2008-01-28,1627.19,1668.07,1674.47,1620.9,-1.438185782,-1,259313,71.51,50.14895337,1692.41,1620.9,12.50581322,38.34583969,50.81452616,40.83610619,-3.554878229,-2.974735356,1578.37,0.288205319,-1587.103646,-1758.745667,-1930.387687,-0.156574966,32.65803458,0.176436574,0.298144802,0.262999811,1306.61,0,80,-80,-102.4019851,77781520.01,-0.048246454,-73.85389471,-24.29745065,376.57,-3835.83,-0.286732872,-0.169600344,0.402601445,-0.039298948
2008-01-29,1637.91,1657.9,1662.9,1622.52,1.887302651,1,275313,40.38,49.45117098,1662.9,1622.52,11.77639999,36.10928279,50.81452616,41.54885047,-3.585529178,-3.09689412,1582.9416,0.28899141,-1579.747947,-1745.807667,-1911.867386,-0.184758992,34.43145957,0.215178894,0.267919528,0.287550417,1322,0,75,-75,-93.36793464,77716066.69,-0.04340883,-7.296804001,-20.74920095,608.14,-3987.97,-0.303979786,-0.182398386,0.407960787,0.006566438
2008-01-30,1589.06,1653,1653.2,1578.29,0.921296042,1,380515,74.91,51.26965877,1653.2,1578.29,10.54736603,38.50286448,56.99361278,42.65204778,-3.802776552,-3.238070607,1692.66,0.291969774,-1565.913233,-1732.838,-1899.762767,-0.122620412,30.49094943,0.040063983,0.14389315,0.236652493,1257.86,0,100,-100,-112.9145299,77444966.9,-0.048028257,-53.08458668,-25.18691315,833.62,-4167.57,-0.322104744,-0.195703754,0.437861118,-0.030278392
2008-01-31,1624.68,1582.19,1630.12,1570.87,-0.432331064,-1,334128,59.25,51.83968314,1630.12,1570.87,9.686289013,36.38190971,57.94804537,43.74461903,-3.765347093,-3.343525904,1692.66,0.297091696,-1553.96477,-1721.058833,-1888.152896,-0.16335678,36.22257762,0.244791193,0.166678023,0.192830234,1311.67,5,100,-95,-103.1960501,77717739.41,-0.031321496,-27.0424059,-28.40359082,1003.07,-4313.65,-0.33856415,-0.209309506,0.429902286,0.022168227
2008-02-01,1634.53,1645.05,1648.97,1619.65,1.253785361,1,308087,29.32,50.23113435,1648.97,1619.65,11.96290494,34.86503945,48.90698238,44.11335927,-3.648163881,-3.404453499,1687.7884,0.293921923,-1550.515735,-1710.1435,-1869.771265,-0.262697403,37.75118084,0.302193107,0.195682761,0.168751312,1326.55,0,95,-95,-73.37493109,77722362.82,-0.068468513,32.18103328,-22.45216187,1033.63,-4343,-0.352674383,-0.222963304,0.433996217,0.006044428
2008-02-04,1690.13,1655.78,1696.56,1655.78,1.300067909,1,333083,62.03,51.07391046,1696.56,1634.53,17.58073124,31.84046141,28.85347237,43.02336735,-3.250047894,-3.373572378,1570.87,0.304154417,-1552.354606,-1702.743333,-1853.13206,-0.427122197,45.66730026,0.716061243,0.421015181,0.261125322,1382.15,15,90,-75,-22.96767028,77950407.87,-0.040918533,51.25001276,1.790536102,971.02,-4321.57,-0.361823138,-0.23618805,0.421995734,0.033450148
2008-02-05,1696.57,1686.2,1697.99,1680.39,-0.232526492,-1,253903,17.6,48.68291686,1697.99,1680.39,17.33655514,31.01824262,28.29437433,41.97129642,-2.870168868,-3.272891676,1570.87,0.29835212,-1557.010112,-1695.900167,-1834.790222,-0.484699528,46.51570532,0.75472831,0.59099422,0.402564054,1398.33,10,85,-75,-5.01288753,78163340.16,0.010921027,9.025178907,-2.725861286,855.4,-4270.55,-0.366453117,-0.248594247,0.427070804,0.003803117
2008-02-11,1640.67,1648.51,1651.72,1633.46,-2.832774362,-1,234302,63.11,49.7134228,1696.57,1633.46,15.76453073,34.94853887,37.8285288,41.67538445,-2.805911839,-3.179495709,1575.9548,0.304763364,-1559.910467,-1686.612833,-1813.3152,-0.323749017,40.59081445,0.419093365,0.629960973,0.547323458,1342.43,5,80,-75,-58.30719891,78114067.45,-0.045197873,-36.31706089,-10.09611162,950.87,-4406.96,-0.369932652,-0.260150285,0.403785648,-0.033503871
2008-02-12,1643.29,1653.6,1654.62,1641.05,0.788092669,1,291250,13.95,47.1588926,1654.62,1640.67,15.87068371,34.21010502,36.61967348,41.31426224,-2.711990509,-3.085994669,1580.836208,0.297630897,-1569.360034,-1677.185,-1785.009966,-0.35687452,40.97032626,0.471730068,0.548517248,0.589824147,1345.05,0,75,-75,-45.65490718,77918970.73,-0.024607463,2.443764807,-11.41052916,1130.24,-4612.14,-0.372057133,-0.27080808,0.388913436,0.001595635
2008-02-13,1631.78,1663.29,1663.95,1629.57,1.217070633,1,318951,34.38,46.24611456,1663.95,1629.57,15.02793476,34.16663664,38.90409316,41.1421073,-2.663381011,-3.001471937,1585.52236,0.297323152,-1576.924342,-1669.179333,-1761.434325,-0.3514299,39.76842496,0.479153556,0.456658996,0.545045739,1312.88,0,70,-70,-45.91090477,77641025.07,-0.032124325,-1.158751658,-3.333291042,1394.84,-4870.38,-0.373372734,-0.280576142,0.346954491,-0.007028886
2008-02-14,1697.45,1660.45,1697.45,1660.45,1.756977043,1,503946,65.67,47.63353494,1697.45,1631.78,18.57152996,30.80207571,24.77142511,39.97277286,-2.280798528,-2.857337255,1590.021065,0.306581176,-1584.630583,-1664.9235,-1745.216417,-0.625746874,48.96711307,0.995752045,0.648878556,0.5513516,1378.55,0,65,-65,38.3271861,78144971.07,0.066657984,23.63407984,0.10347383,1587.25,-5057.28,-0.370630273,-0.289152726,0.337583217,0.039455681
2008-02-15,1694.77,1672.39,1696.37,1668.41,-1.476332145,-1,485515,29.04,46.30542531,1697.45,1668.41,17.73960456,29.42227399,24.77142511,38.88696231,-1.967782255,-2.679426255,1594.339823,0.305822096,-1590.777435,-1661.722333,-1732.667232,-0.674743596,48.64063548,0.974669604,0.816525068,0.64068754,1375.87,0,60,-60,52.16510101,78574919.26,0.14183347,1.981038691,6.221876648,1680.22,-5184.19,-0.364740864,-0.296351597,0.336772454,-0.001580087
2008-02-18,1696.24,1701.75,1714.2,1681.02,0.411855296,1,374014,33.18,45.36789493,1714.2,1681.02,19.62010354,27.88526661,17.39837631,37.35206331,-1.693043289,-2.482149662,1598.48583,0.305317314,-1592.063014,-1660.883333,-1729.703653,-0.76351229,48.84211397,0.87469476,0.948372136,0.80459192,1391.09,10,55,-45,78.3843361,78544033.23,0.171811408,13.50215767,10.72682816,1704.71,-5247.11,-0.356267807,-0.302057902,0.316728671,0.000866998
2008-02-19,1720.52,1717.1,1722.71,1708.93,1.229778805,1,362834,26.47,44.01804529,1722.71,1696.24,20.15828519,26.6875062,13.93768963,35.67960804,-1.343181669,-2.254356063,1605.42868,0.305513524,-1591.740293,-1661.031167,-1730.32204,-0.906658892,52.17901694,0.985576923,0.944980429,0.903292545,1415.37,5,50,-45,121.2109154,78791539.73,0.180871428,6.915939521,7.919595517,1759.81,-5305.85,-0.344601816,-0.306109704,0.320094746,0.014212534
2008-02-20,1687.91,1704.66,1718.15,1683.7,-0.921814335,-1,321609,36.82,43.5038992,1720.52,1683.7,18.93962914,29.21661615,21.34092255,34.65541622,-1.208395423,-2.045163935,1614.811186,0.307068276,-1593.731771,-1659.918333,-1726.104895,-0.777007388,47.68060195,0.77081138,0.877027688,0.923460084,1382.76,0,45,-45,81.80422165,78548535.89,0.102243755,-15.95517383,0.452352563,1996.01,-5452.27,-0.332116908,-0.30858658,0.309355394,-0.019135493
2008-02-21,1704.36,1708.01,1713.64,1694.58,1.190821786,1,241930,25.73,42.23433497,1713.64,1687.91,18.1154577,27.94523431,21.34092255,33.70438096,-1.011119726,-1.838355093,1623.443091,0.299379612,-1593.042833,-1660.4385,-1727.834167,-0.824611623,50.02131531,0.879149104,0.878512469,0.900173529,1399.21,0,40,-40,95.94358775,78554882.43,0.130803954,2.509242343,-0.271640389,2182.48,-5537.95,-0.318250916,-0.309506993,0.286126992,0.009698596
2008-02-22,1686.45,1687.63,1687.63,1670.69,-0.981600131,-1,281412,33.67,41.62259676,1704.36,1670.69,17.06872638,30.43029235,28.1301937,33.30622473,-0.92970669,-1.656625413,1631.384443,0.299972275,-1600.69676,-1664.127167,-1727.557574,-0.637653486,47.52815165,0.761195996,0.803718827,0.853086328,1381.3,85,35,50,40.68148683,78797089.45,0.166411642,-15.01901127,2.094809569,2556.39,-5696.97,-0.304296123,-0.30901072,0.235034365,-0.010563946
2008-02-25,1709.13,1701.75,1715,1701.64,0.907231166,1,299192,28.55,40.68883985,1715,1686.45,21.01801544,28.90515522,15.79855541,32.05567692,-0.748155287,-1.474931387,1638.690488,0.300063861,-1603.712585,-1668.019333,-1732.326081,-0.815446418,50.86775175,0.868232098,0.836192399,0.839474565,1403.98,80,30,50,93.97209528,78833368.72,0.176794892,13.02098987,3.270056797,2951.56,-5877.76,-0.289256822,-0.307129396,0.220413353,0.013358741
2008-02-26,1709.13,1724.55,1726.47,1704.5,0.902213407,1,283721,21.97,39.35177986,1726.47,1704.5,22.26180416,27.7524641,10.97818708,30.55014193,-0.597450388,-1.299435187,1645.412049,0.283487856,-1603.366713,-1670.5595,-1737.752287,-0.818539896,50.86775175,0.821052632,0.816826908,0.818912712,1403.98,100,25,75,94.28289089,78669231.54,0.148779817,5.548234005,4.015277427,3320.77,-6045.31,-0.273532258,-0.303929669,0.200921319,0
2008-02-27,1720.89,1725.96,1732.8,1715.81,0.98471152,1,306567,23.67,38.23165272,1732.8,1709.13,22.45996288,26.52516985,8.298858732,28.96076456,-0.417306056,-1.123009361,1653.517844,0.283909092,-1601.653856,-1672.3965,-1743.139144,-0.858837072,52.67891033,0.884626562,0.85797043,0.836996579,1415.74,100,20,80,106.643659,78545991.24,0.087765875,4.888060359,1.932386373,3416.09,-6033.63,-0.256874328,-0.299448208,0.187064958,0.00685713
2008-02-28,1736.17,1726.08,1739.6,1713.25,0.301588132,1,257437,26.35,37.38296324,1739.6,1713.25,22.62845059,25.18969094,5.35621056,27.27472499,-0.199956962,-0.938398881,1663.031703,0.283466624,-1603.470173,-1676.8375,-1750.204827,-0.860077405,55.00005668,0.968826684,0.891501959,0.855433099,1438.66,100,15,85,111.1423721,78736406.69,0.148097051,2.169928953,1.95337418,3403.95,-5969.43,-0.238959584,-0.293687386,0.195635406,0.008839939
2008-02-29,1711.62,1717.69,1721.85,1708.21,-1.064411895,-1,315819,27.96,36.70989444,1736.17,1708.21,21.39738608,24.79994829,7.365278247,25.85262165,-0.142617657,-0.779242637,1673.751264,0.280092593,-1607.338943,-1680.476667,-1753.61439,-0.728450278,50.69731228,0.745705717,0.866386321,0.871952903,1414.11,95,10,85,73.51593151,78578497.19,0.132922615,-4.921420181,-0.093690026,3413.05,-5917.02,-0.22155634,-0.286817763,0.194094441,-0.014241247
2008-03-03,1671.73,1676.3,1676.3,1657.79,-2.063542141,-1,237090,53.83,37.93275912,1711.62,1657.79,19.22847057,31.78038057,24.60731759,25.76367136,-0.28301722,-0.679997553,1739.6,0.281558502,-1618.334216,-1683.5645,-1748.794784,-0.385345943,44.59288154,0.383168227,0.699233542,0.819040607,1374.22,90,5,85,-37.69814767,78698515.2,0.197571283,-37.46266608,-5.024646204,3228.64,-5777.67,-0.206751767,-0.27919243,0.187008199,-0.023581272
2008-03-04,1676.18,1677.1,1686.59,1665.1,0.321224121,1,278568,21.49,36.75827633,1686.59,1665.1,20.42505273,30.45325402,19.71017106,25.33127848,-0.369231763,-0.617844395,1739.6,0.281744376,-1631.293659,-1686.9345,-1742.575341,-0.401350939,45.3829579,0.224789146,0.45122103,0.672280298,1385.3,85,0,85,-32.33791642,78707200.2,0.157326221,6.788719451,-2.49754695,2975.21,-5642.59,-0.193860949,-0.271065622,0.198813417,0.002658376
